962,03840986000104,1,962_WEBSERVICE1,ecomerce_comissaok,cli-ni=962#empresa=1,upload_LM
962;1;4288;25719;3770;158749,57;
962;1;4288;26314;3770;252022,09;
962;1;4288;26787;3770;13327,22;
962;1;4288;24110;3770;98840,61;
962;1;4288;27517;3770;79078,85;
962;1;4288;27771;3770;277168,82;
962;1;4288;28229;3770;288687,60;
962;1;4288;28601;3771;10754,27;
962;1;4288;28595;3770;213535,98;
962;1;4288;27538;3770;620,69;
962;1;4288;23432;3770;5385,13;
962;1;4288;29232;3770;293524,78;
962;1;4288;29189;3770;256928,01;
962;1;4288;27015;3770;105367,12;
962;1;4288;29387;3770;18852,21;
962;1;4288;29379;3770;49439,15;
962;1;4288;29593;3770;119437,27;
962;1;4288;29600;3770;27262,70;
962;1;4288;29649;3770;28280,26;
962;1;4288;29461;3770;33604,86;
962;1;4288;3626;3770;167495,80;
962;1;4288;10983;3770;456955,23;
962;1;4288;12681;3771;1066,10;
962;1;4288;13260;3770;220913,45;
962;1;4288;18904;3770;309433,29;
962;1;4288;19180;3770;219229,85;
962;1;4288;16510;3770;234692,73;
962;1;4288;10666;3770;159779,71;
962;1;4288;21721;3770;351331,65;
962;1;4288;21937;3770;183201,82;
962;1;4288;21936;3770;421808,93;
962;1;4288;17346;3770;105249,70;
962;1;4288;24641;3770;314026,56;
962;1;4288;24639;3770;155450,94;
962;1;4288;24977;3770;229819,92;
962;1;4288;25219;3770;67268,15;
962;1;4288;25210;3770;4553,57;
962;1;4288;25275;3770;275629,97;
962;1;4288;24690;3770;238668,72;
962;1;4288;18036;3770;386342,12;
962;1;4288;26493;3770;220552,88;
962;1;4288;26874;3770;212312,23;
962;1;4288;24575;3771;386,70;
962;1;4288;27554;3770;201763,79;
962;1;4288;27697;3770;366,80;
962;1;4288;27901;3770;5170,36;
962;1;4288;25678;3770;4305,04;
962;1;4288;23852;3770;528,29;
962;1;4288;23232;3770;2751,08;
962;1;4288;23821;3770;5977,09;
962;1;4288;26878;3771;202,60;
962;1;4288;25832;3770;26341,91;
962;1;4288;25793;3770;23791,80;
962;1;4288;28215;3770;79949,32;
962;1;4288;28524;3770;261,60;
962;1;4288;28466;3770;104,80;
962;1;4288;25771;3770;239186,15;
962;1;4288;28824;3770;842,62;
962;1;4288;28767;3770;370279,76;
962;1;4288;28918;3770;130943,52;
962;1;4288;28906;3770;14385,44;
962;1;4288;25904;3770;238169,69;
962;1;4288;29472;3770;8355,88;
962;1;4288;29485;3770;7216,83;
962;1;4288;29556;3770;7991,63;
962;1;4288;29609;3770;7350,36;
962;1;4288;29618;3770;13720,57;
962;1;4288;8173;3770;203042,45;
962;1;4288;10591;3770;386753,85;
962;1;4288;11899;3770;255445,37;
962;1;4288;998;3771;38055,11;
962;1;4288;18665;3770;486207,78;
962;1;4288;23823;3770;449956,10;
962;1;4288;24621;3770;41518,88;
962;1;4288;29173;3770;30662,05;
962;1;4288;29175;3770;100681,40;
962;1;4288;25724;3770;80516,53;
962;1;4288;29705;3770;47249,82;
962;1;4288;93;3770;258354,88;
962;1;4288;1709;3770;351099,48;
962;1;4288;12336;3770;171459,26;
962;1;4288;24706;3770;26326,88;
962;1;4288;25279;3770;122631,08;
962;1;4288;26278;3770;255974,45;
962;1;4288;18127;3770;132056,84;
962;1;4288;27328;3770;131,07;
962;1;4288;25600;3770;5617,42;
962;1;4288;28708;3770;108187,34;
962;1;4288;28848;3770;40740,73;
962;1;4288;29371;3770;93627,93;
962;1;4288;29225;3770;48694,03;
962;1;4288;29685;3770;90752,47;
962;1;4288;7383;3770;243357,73;
962;1;4288;1540;3770;189363,10;
962;1;4288;17907;3770;229551,85;
962;1;4288;23976;3770;3354,07;
962;1;4288;24935;3770;440589,84;
962;1;4288;24939;3770;61043,95;
962;1;4288;25824;3770;150365,47;
962;1;4288;24393;3770;121513,54;
962;1;4288;25030;3770;241450,86;
962;1;4288;27059;3770;42221,48;
962;1;4288;27877;3770;113260,32;
962;1;4288;27910;3770;105980,12;
962;1;4288;26627;3770;53670,57;
962;1;4288;28769;3770;77782,58;
962;1;4288;26051;3770;23035,42;
962;1;4288;27112;3770;83099,42;
962;1;4288;28940;3770;113357,27;
962;1;4288;6545;3770;160530,85;
962;1;4288;8727;3770;110283,47;
962;1;4288;8726;3770;511781,08;
962;1;4288;7507;3770;186009,35;
962;1;4288;20085;3770;228367,83;
962;1;4288;7213;3770;227083,17;
962;1;4288;20810;3770;203584,95;
962;1;4288;21786;3770;249980,49;
962;1;4288;22372;3770;106687,52;
962;1;4288;17718;3770;328869,81;
962;1;4288;18256;3770;439096,24;
962;1;4288;7138;3770;111958,09;
962;1;4288;24909;3770;98760,01;
962;1;4288;25120;3770;194948,90;
962;1;4288;25288;3770;339208,05;
962;1;4288;23523;3771;2109,93;
962;1;4288;13516;3770;282874,33;
962;1;4288;25501;3770;356669,22;
962;1;4288;26163;3770;92561,95;
962;1;4288;26166;3770;146205,25;
962;1;4288;24454;3770;330751,30;
962;1;4288;26446;3770;25483,11;
962;1;4288;26388;3770;26871,68;
962;1;4288;26407;3770;109670,76;
962;1;4288;27380;3770;20603,31;
962;1;4288;27426;3770;417025,76;
962;1;4288;27673;3770;9710,48;
962;1;4288;27634;3770;62949,93;
962;1;4288;27612;3770;70073,84;
962;1;4288;25603;3770;524698,97;
962;1;4288;28119;3770;102866,40;
962;1;4288;28131;3770;71966,65;
962;1;4288;28293;3770;162177,70;
962;1;4288;26881;3770;38584,55;
962;1;4288;28482;3770;12638,82;
962;1;4288;26908;3770;111035,81;
962;1;4288;28473;3770;15596,21;
962;1;4288;28509;3770;32877,28;
962;1;4288;28245;3770;3174,69;
962;1;4288;29015;3770;64340,03;
962;1;4288;29018;3770;1308,97;
962;1;4288;29024;3770;86809,76;
962;1;4288;29790;3770;311042,21;
962;1;4288;5085;3770;200681,90;
962;1;4288;6493;3770;282499,96;
962;1;4288;6444;3770;904392,86;
962;1;4288;5168;3770;481918,72;
962;1;4288;13216;3770;180835,83;
962;1;4288;15967;3770;139567,88;
962;1;4288;22367;3771;438,30;
962;1;4288;23274;3770;261500,67;
962;1;4288;22356;3770;442189,80;
962;1;4288;24475;3770;202643,65;
962;1;4288;24810;3770;292683,47;
962;1;4288;24877;3770;267389,70;
962;1;4288;26133;3770;250132,53;
962;1;4288;26607;3770;257084,78;
962;1;4288;27035;3770;122130,16;
962;1;4288;27497;3770;253246,40;
962;1;4288;27441;3771;5804,34;
962;1;4288;27686;3770;69117,71;
962;1;4288;27735;3770;258936,44;
962;1;4288;26974;3770;59,90;
962;1;4288;26970;3770;4604,46;
962;1;4288;27174;3770;1827,29;
962;1;4288;26017;3770;2886,15;
962;1;4288;27567;3770;95927,81;
962;1;4288;28191;3771;1867,36;
962;1;4288;28258;3770;167559,72;
962;1;4288;28485;3770;6667,67;
962;1;4288;28358;3770;89,90;
962;1;4288;28961;3770;35660,79;
962;1;4288;29230;3770;3339,60;
962;1;4288;29138;3770;3708,29;
962;1;4288;29364;3770;33392,75;
962;1;4288;29639;3771;1691,62;
962;1;4288;29775;3770;127017,20;
962;1;4288;28944;3770;62061,93;
962;1;4288;29088;3770;13463,34;
962;1;4288;27682;3770;30370,70;
962;1;4288;6251;3770;241229,60;
962;1;4288;5196;3770;397688,54;
962;1;4288;7326;3770;74115,71;
962;1;4288;8395;3770;255912,87;
962;1;4288;9419;3770;148009,68;
962;1;4288;10719;3770;200698,16;
962;1;4288;14017;3770;165509,52;
962;1;4288;16100;3770;177968,11;
962;1;4288;17702;3770;199291,18;
962;1;4288;18488;3770;186700,37;
962;1;4288;19140;3770;252926,41;
962;1;4288;11576;3770;350920,87;
962;1;4288;20925;3770;397255,91;
962;1;4288;22905;3770;1936,33;
962;1;4288;21598;3770;72863,31;
962;1;4288;25646;3770;235227,55;
962;1;4288;26078;3770;164117,63;
962;1;4288;27098;3770;27765,37;
962;1;4288;27187;3770;212701,09;
962;1;4288;27854;3770;27306,46;
962;1;4288;27934;3770;13042,48;
962;1;4288;28134;3770;80516,62;
962;1;4288;28295;3770;142056,69;
962;1;4288;23450;3770;55921,16;
962;1;4288;25723;3770;51388,66;
962;1;4288;7897;3770;25571,82;
962;1;4288;28392;3770;34869,49;
962;1;4288;28574;3770;206782,21;
962;1;4288;28657;3770;10936,53;
962;1;4288;28637;3770;71365,79;
962;1;4288;29199;3770;41426,94;
962;1;4288;26624;3770;96651,95;
962;1;4288;29542;3770;72693,07;
962;1;4288;29615;3770;145516,02;
962;1;4288;7183;3770;453965,24;
962;1;4288;7191;3770;203890,64;
962;1;4288;7195;3770;433026,23;
962;1;4288;7196;3770;12221,24;
962;1;4288;14662;3770;255871,70;
962;1;4288;16889;3770;379541,24;
962;1;4288;19949;3770;213174,79;
962;1;4288;26045;3770;123875,46;
962;1;4288;27329;3771;61,77;
962;1;4288;26502;3771;712,89;
962;1;4288;27720;3770;113615,35;
962;1;4288;28356;3770;86847,67;
962;1;4288;28326;3770;369,76;
962;1;4288;28489;3770;141569,42;
962;1;4288;28587;3770;92858,10;
962;1;4288;28700;3771;932,53;
962;1;4288;28873;3770;236058,23;
962;1;4288;28648;3770;30553,45;
962;1;4288;28829;3770;21412,82;
962;1;4288;29656;3770;73051,38;
962;1;4288;29484;3770;33171,62;
962;1;4288;29638;3770;8801,97;
962;1;4288;29716;3770;14232,61;
962;1;4288;399;3771;5432,00;
962;1;4288;7900;3770;103977,51;
962;1;4288;11785;3771;269,20;
962;1;4288;14321;3770;204797,69;
962;1;4288;15530;3770;110697,91;
962;1;4288;21587;3770;189828,66;
962;1;4288;23860;3770;218409,67;
962;1;4288;24056;3770;422306,00;
962;1;4288;24460;3770;318315,25;
962;1;4288;24990;3770;319025,24;
962;1;4288;25297;3770;106165,67;
962;1;4288;26154;3770;133943,50;
962;1;4288;26336;3770;41,80;
962;1;4288;26696;3771;204,94;
962;1;4288;27776;3770;210729,42;
962;1;4288;27913;3770;192866,95;
962;1;4288;27160;3770;58275,72;
962;1;4288;18175;3770;55831,57;
962;1;4288;24415;3770;21192,92;
962;1;4288;23222;3770;65171,30;
962;1;4288;24291;3770;28320,33;
962;1;4288;27404;3770;8713,58;
962;1;4288;28577;3770;23501,27;
962;1;4288;28640;3770;53611,60;
962;1;4288;28646;3770;1581,68;
962;1;4288;28709;3770;53921,58;
962;1;4288;7552;3770;153514,83;
962;1;4288;9165;3770;91531,82;
962;1;4288;17283;3770;320378,51;
962;1;4288;25724;3771;787,12;
962;1;4288;24035;3770;158096,68;
962;1;4288;25812;3771;3295,08;
962;1;4288;25870;3770;271835,24;
962;1;4288;26982;3770;41023,62;
962;1;4288;28465;3770;125987,98;
962;1;4288;27082;3770;72079,17;
962;1;4288;26897;3770;65637,82;
962;1;4288;27670;3770;40825,40;
962;1;4288;29440;3770;55837,72;
962;1;4288;29550;3770;16715,29;
962;1;4288;29660;3770;53956,24;
962;1;4288;27818;3770;123787,14;
962;1;4288;501;3771;2754,41;
962;1;4288;8478;3770;1486,21;
962;1;4288;7491;3770;205668,86;
962;1;4288;18449;3770;327697,84;
962;1;4288;19669;3771;4466,75;
962;1;4288;12369;3770;281163,55;
962;1;4288;19289;3770;295914,43;
962;1;4288;19799;3770;155871,84;
962;1;4288;6313;3770;708643,90;
962;1;4288;20249;3770;271693,01;
962;1;4288;14860;3770;142597,17;
962;1;4288;23003;3770;139337,04;
962;1;4288;23460;3770;219228,38;
962;1;4288;22219;3770;275008,56;
962;1;4288;7067;3770;235106,72;
962;1;4288;24352;3771;2598,35;
962;1;4288;24341;3770;182424,80;
962;1;4288;8050;3771;883,80;
962;1;4288;24021;3771;819,90;
962;1;4288;8677;3770;282745,74;
962;1;4288;25548;3770;183575,90;
962;1;4288;26225;3770;210956,64;
962;1;4288;26221;3770;256000,74;
962;1;4288;26653;3770;100,50;
962;1;4288;26658;3770;104450,94;
962;1;4288;26686;3770;106871,95;
962;1;4288;27189;3770;140823,30;
962;1;4288;23977;3770;358816,89;
962;1;4288;23360;3770;228997,61;
962;1;4288;27876;3770;253479,71;
962;1;4288;7992;3770;229403,35;
962;1;4288;3343;3770;393523,81;
962;1;4288;10915;3770;95886,92;
962;1;4288;28018;3770;735,31;
962;1;4288;12520;3770;200250,98;
962;1;4288;6164;3770;327864,65;
962;1;4288;14606;3770;130789,17;
962;1;4288;13498;3770;109126,57;
962;1;4288;11557;3770;406279,81;
962;1;4288;28049;3770;3108,84;
962;1;4288;25721;3770;406,50;
962;1;4288;19200;3770;209598,55;
962;1;4288;28403;3770;284067,10;
962;1;4288;27506;3770;11752,96;
962;1;4288;25389;3770;29094,19;
962;1;4288;28441;3770;52574,61;
962;1;4288;28451;3770;3343,00;
962;1;4288;28291;3770;51709,95;
962;1;4288;28287;3770;872,88;
962;1;4288;28687;3770;43560,64;
962;1;4288;28997;3770;887,02;
962;1;4288;28971;3770;4,99;
962;1;4288;29089;3770;47,80;
962;1;4288;29126;3770;31432,95;
962;1;4288;29275;3770;51453,15;
962;1;4288;29229;3770;1261,68;
962;1;4288;29228;3770;8718,05;
962;1;4288;29235;3770;8215,06;
962;1;4288;29297;3770;25020,20;
962;1;4288;29320;3770;12428,14;
962;1;4288;18163;3770;278112,36;
962;1;4288;28495;3770;188710,63;
962;1;4288;29511;3770;53962,26;
962;1;4288;29507;3770;8005,60;
962;1;4288;29522;3770;6253,69;
962;1;4288;21778;3770;182811,69;
962;1;4288;26100;3770;219069,98;
962;1;4288;26141;3770;7509,87;
962;1;4288;18185;3770;130559,26;
962;1;4288;26459;3770;132334,61;
962;1;4288;27300;3770;24105,97;
962;1;4288;27372;3770;56769,58;
962;1;4288;27785;3770;213923,15;
962;1;4288;24750;3770;7202,89;
962;1;4288;28149;3771;287,92;
962;1;4288;28618;3770;212009,06;
962;1;4288;28817;3770;110341,72;
962;1;4288;28828;3770;21585,22;
962;1;4288;29254;3770;7938,03;
962;1;4288;29669;3770;184805,31;
962;1;4288;29602;3770;77694,56;
962;1;4288;21373;3770;254552,59;
962;1;4288;23924;3770;217519,76;
962;1;4288;24165;3771;450,72;
962;1;4288;24922;3770;34822,66;
962;1;4288;25116;3770;177011,69;
962;1;4288;25117;3770;220517,03;
962;1;4288;25366;3770;102587,88;
962;1;4288;26216;3770;53734,73;
962;1;4288;27137;3770;47963,59;
962;1;4288;27377;3770;87378,48;
962;1;4288;21512;3770;28047,69;
962;1;4288;26716;3770;153040,60;
962;1;4288;27687;3770;101198,83;
962;1;4288;27871;3770;108330,28;
962;1;4288;27950;3770;586,35;
962;1;4288;27769;3770;52111,82;
962;1;4288;26375;3770;51239,31;
962;1;4288;27625;3770;20612,48;
962;1;4288;28725;3770;13113,82;
962;1;4288;23234;3770;252234,69;
962;1;4288;29135;3770;53471,25;
962;1;4288;29207;3770;149398,45;
962;1;4288;29637;3770;81228,32;
962;1;4288;29603;3770;77088,29;
962;1;4288;29761;3770;112401,92;
962;1;4288;5131;3771;111,51;
962;1;4288;9540;3770;115996,69;
962;1;4288;22720;3770;59722,55;
962;1;4288;22996;3770;21966,25;
962;1;4288;24040;3770;273958,68;
962;1;4288;24328;3770;186968,72;
962;1;4288;25222;3770;229416,86;
962;1;4288;26003;3770;331664,16;
962;1;4288;23368;3770;128594,96;
962;1;4288;28176;3770;215353,68;
962;1;4288;28478;3770;206066,79;
962;1;4288;25933;3770;293938,66;
962;1;4288;28904;3770;1638,30;
962;1;4288;28898;3770;414,29;
962;1;4288;29052;3770;1112,10;
962;1;4288;29137;3770;69107,38;
962;1;4288;29502;3770;21471,80;
962;1;4288;29520;3770;958,57;
962;1;4288;29506;3770;1052,44;
962;1;4288;29702;3770;1920,66;
962;1;4288;29655;3770;7733,25;
962;1;4288;19497;3770;177402,91;
962;1;4288;20626;3770;147367,20;
962;1;4288;25084;3770;228116,70;
962;1;4288;22212;3770;98525,09;
962;1;4288;26309;3770;104999,75;
962;1;4288;25480;3770;275,10;
962;1;4288;27500;3770;130218,10;
962;1;4288;11531;3770;182401,55;
962;1;4288;11385;3770;108254,10;
962;1;4288;27944;3770;4001,05;
962;1;4288;27946;3771;4792,19;
962;1;4288;28000;3770;178503,62;
962;1;4288;28162;3770;15281,52;
962;1;4288;28117;3770;8744,51;
962;1;4288;28384;3770;59885,57;
962;1;4288;28218;3770;837,00;
962;1;4288;28771;3770;7369,30;
962;1;4288;28908;3770;11620,99;
962;1;4288;28880;3770;199006,24;
962;1;4288;28407;3771;1118,23;
962;1;4288;28992;3770;931,00;
962;1;4288;29157;3770;140096,73;
962;1;4288;29400;3770;3152,69;
962;1;4288;29718;3770;116373,14;
962;1;4288;19348;3770;3960,42;
962;1;4288;18013;3770;212337,43;
962;1;4288;25022;3770;251305,20;
962;1;4288;26369;3770;6637,91;
962;1;4288;26849;3770;139145,68;
962;1;4288;26827;3770;229853,90;
962;1;4288;27409;3770;76692,19;
962;1;4288;27521;3770;212355,45;
962;1;4288;26871;3770;134970,54;
962;1;4288;27770;3771;88,15;
962;1;4288;27936;3770;184485,35;
962;1;4288;28329;3770;37253,94;
962;1;4288;27677;3770;97446,60;
962;1;4288;28427;3770;39440,86;
962;1;4288;28602;3770;1916,48;
962;1;4288;29163;3770;49896,86;
962;1;4288;15829;3770;237339,54;
962;1;4288;19545;3770;232784,00;
962;1;4288;24683;3770;208474,80;
962;1;4288;25697;3770;109386,19;
962;1;4288;26059;3770;223988,30;
962;1;4288;26516;3770;251842,10;
962;1;4288;26665;3770;10753,43;
962;1;4288;27181;3770;198460,19;
962;1;4288;27849;3771;11995,75;
962;1;4288;28349;3770;82803,70;
962;1;4288;29116;3770;81639,90;
962;1;4288;29332;3770;76268,87;
962;1;4288;29505;3770;75997,05;
962;1;4288;28538;3770;6667,04;
962;1;4288;29755;3770;40608,82;
962;1;4288;29769;3770;53550,62;
962;1;4288;11880;3770;200641,79;
962;1;4288;26152;3770;139322,78;
962;1;4288;26306;3770;217158,85;
962;1;4288;22415;3770;190884,59;
962;1;4288;26428;3770;266,53;
962;1;4288;27369;3770;11387,81;
962;1;4288;27960;3770;31666,56;
962;1;4288;27959;3770;31459,99;
962;1;4288;28219;3770;130608,92;
962;1;4288;28225;3770;155005,59;
962;1;4288;28233;3770;45694,22;
962;1;4288;28653;3770;133476,88;
962;1;4288;28612;3770;54584,21;
962;1;4288;28838;3770;1541,90;
962;1;4288;29255;3770;63854,91;
962;1;4288;29231;3770;29551,08;
962;1;4288;29323;3770;336,60;
962;1;4288;29644;3770;27866,65;
962;1;4288;13483;3770;28971,28;
962;1;4288;13998;3770;30285,56;
962;1;4288;199;3771;1716,57;
962;1;4288;16141;3770;125,90;
962;1;4288;12045;3770;252462,12;
962;1;4288;12015;3770;322625,98;
962;1;4288;22276;3770;130807,29;
962;1;4288;23916;3770;164316,10;
962;1;4288;23983;3770;201034,37;
962;1;4288;24086;3770;281075,92;
962;1;4288;24587;3770;7273,31;
962;1;4288;25592;3770;250989,99;
962;1;4288;25681;3770;18387,04;
962;1;4288;26713;3770;275281,92;
962;1;4288;23090;3770;241860,91;
962;1;4288;27531;3770;217076,23;
962;1;4288;27671;3770;139730,72;
962;1;4288;27800;3770;2759,28;
962;1;4288;28164;3770;18871,91;
962;1;4288;28275;3770;97884,72;
962;1;4288;28702;3770;147268,91;
962;1;4288;28932;3770;19407,09;
962;1;4288;27217;3770;653,30;
962;1;4288;27268;3770;1277,64;
962;1;4288;29608;3770;209225,55;
962;1;4288;29403;3770;7738,86;
962;1;4288;24066;3770;1000,22;
962;1;4288;29695;3771;126,80;
962;1;4288;26500;3770;178190,06;
962;1;4288;29813;3770;47,90;
962;1;4288;29179;3770;7207,40;
962;1;4288;29882;3770;5522,94;
962;1;4288;12472;3771;1197,82;
962;1;4288;15654;3770;412604,48;
962;1;4288;17620;3770;401087,81;
962;1;4288;19590;3770;341567,76;
962;1;4288;24346;3770;257124,78;
962;1;4288;25409;3770;37164,82;
962;1;4288;27478;3770;219273,82;
962;1;4288;27590;3770;123368,21;
962;1;4288;27647;3770;118056,61;
962;1;4288;27657;3770;99040,05;
962;1;4288;27613;3770;18118,80;
962;1;4288;26395;3770;182328,71;
962;1;4288;28022;3770;240308,13;
962;1;4288;28532;3770;134995,89;
962;1;4288;28787;3770;131478,59;
962;1;4288;26072;3770;192522,85;
962;1;4288;23624;3771;105,98;
962;1;4288;29260;3770;60035,96;
962;1;4288;29693;3770;1204,79;
962;1;4288;29812;3770;70199,85;
962;1;4288;12713;3770;151524,55;
962;1;4288;12731;3770;106184,21;
962;1;4288;112757;3770;24179,03;
962;1;4288;14929;3770;363956,85;
962;1;4288;24659;3770;123312,25;
962;1;4288;25016;3770;113491,30;
962;1;4288;25373;3770;147963,90;
